industry_short,sic,industry_long
Trans,4537,Air transportation
Trans,4538,Air transportation
Trans,4539,Air transportation
Trans,4540,Air transportation
Trans,4541,Air transportation
Trans,4542,Air transportation
Trans,4543,Air transportation
Trans,4544,Air transportation
Trans,4545,Air transportation
Trans,4546,Air transportation
Trans,4547,Air transportation
Trans,4548,Air transportation
Trans,4549,Air transportation
Trans,4550,Air transportation
Trans,4551,Air transportation
Trans,4552,Air transportation
Trans,4553,Air transportation
Trans,4554,Air transportation
Trans,4555,Air transportation
Trans,4556,Air transportation
Trans,4557,Air transportation
Trans,4558,Air transportation
Trans,4559,Air transportation
Trans,4560,Air transportation
Trans,4561,Air transportation
Trans,4562,Air transportation
Trans,4563,Air transportation
Trans,4564,Air transportation
Trans,4565,Air transportation
Trans,4566,Air transportation
Trans,4567,Air transportation
Trans,4568,Air transportation
Trans,4569,Air transportation
Trans,4570,Air transportation
Trans,4571,Air transportation
Trans,4572,Air transportation
Trans,4573,Air transportation
Trans,4574,Air transportation
Trans,4575,Air transportation
Trans,4576,Air transportation
Trans,4577,Air transportation
Trans,4578,Air transportation
Trans,4579,Air transportation
Trans,4580,Air transportation
Trans,4581,Air transportation
Trans,4582,Air transportation
Trans,4583,Air transportation
Trans,4584,Air transportation
Trans,4585,Air transportation
Trans,4586,Air transportation
Trans,4587,Air transportation
Trans,4588,Air transportation
Trans,4589,Air transportation
Trans,4590,Air transportation
Trans,4591,Air transportation
Trans,4592,Air transportation
Trans,4593,Air transportation
Trans,4594,Air transportation
Trans,4595,Air transportation
Trans,4596,Air transportation
Trans,4597,Air transportation
Trans,4598,Air transportation
Trans,4599,Air transportation
Trans,4600,Pipelines except natural gas
Trans,4601,Pipelines except natural gas
Trans,4602,Pipelines except natural gas
Trans,4603,Pipelines except natural gas
Trans,4604,Pipelines except natural gas
Trans,4605,Pipelines except natural gas
Trans,4606,Pipelines except natural gas
Trans,4607,Pipelines except natural gas
Trans,4608,Pipelines except natural gas
Trans,4609,Pipelines except natural gas
Trans,4610,Pipelines except natural gas
Trans,4611,Pipelines except natural gas
Trans,4612,Pipelines except natural gas
Trans,4613,Pipelines except natural gas
Trans,4614,Pipelines except natural gas
Trans,4615,Pipelines except natural gas
Trans,4616,Pipelines except natural gas
Trans,4617,Pipelines except natural gas
Trans,4618,Pipelines except natural gas
Trans,4619,Pipelines except natural gas
Trans,4620,Pipelines except natural gas
Trans,4621,Pipelines except natural gas
Trans,4622,Pipelines except natural gas
Trans,4623,Pipelines except natural gas
Trans,4624,Pipelines except natural gas
Trans,4625,Pipelines except natural gas
Trans,4626,Pipelines except natural gas
Trans,4627,Pipelines except natural gas
Trans,4628,Pipelines except natural gas
Trans,4629,Pipelines except natural gas
Trans,4630,Pipelines except natural gas
Trans,4631,Pipelines except natural gas
Trans,4632,Pipelines except natural gas
Trans,4633,Pipelines except natural gas
Trans,4634,Pipelines except natural gas
Trans,4635,Pipelines except natural gas
Trans,4636,Pipelines except natural gas
Trans,4637,Pipelines except natural gas
Trans,4638,Pipelines except natural gas
Trans,4639,Pipelines except natural gas
Trans,4640,Pipelines except natural gas
Trans,4641,Pipelines except natural gas
Trans,4642,Pipelines except natural gas
Trans,4643,Pipelines except natural gas
Trans,4644,Pipelines except natural gas
Trans,4645,Pipelines except natural gas
Trans,4646,Pipelines except natural gas
Trans,4647,Pipelines except natural gas
Trans,4648,Pipelines except natural gas
Trans,4649,Pipelines except natural gas
Trans,4650,Pipelines except natural gas
Trans,4651,Pipelines except natural gas
Trans,4652,Pipelines except natural gas
Trans,4653,Pipelines except natural gas
Trans,4654,Pipelines except natural gas
Trans,4655,Pipelines except natural gas
Trans,4656,Pipelines except natural gas
Trans,4657,Pipelines except natural gas
Trans,4658,Pipelines except natural gas
Trans,4659,Pipelines except natural gas
Trans,4660,Pipelines except natural gas
Trans,4661,Pipelines except natural gas
Trans,4662,Pipelines except natural gas
Trans,4663,Pipelines except natural gas
Trans,4664,Pipelines except natural gas
Trans,4665,Pipelines except natural gas
Trans,4666,Pipelines except natural gas
Trans,4667,Pipelines except natural gas
Trans,4668,Pipelines except natural gas
Trans,4669,Pipelines except natural gas
Trans,4670,Pipelines except natural gas
Trans,4671,Pipelines except natural gas
Trans,4672,Pipelines except natural gas
Trans,4673,Pipelines except natural gas
Trans,4674,Pipelines except natural gas
Trans,4675,Pipelines except natural gas
Trans,4676,Pipelines except natural gas
Trans,4677,Pipelines except natural gas
Trans,4678,Pipelines except natural gas
Trans,4679,Pipelines except natural gas
Trans,4680,Pipelines except natural gas
Trans,4681,Pipelines except natural gas
Trans,4682,Pipelines except natural gas
Trans,4683,Pipelines except natural gas
Trans,4684,Pipelines except natural gas
Trans,4685,Pipelines except natural gas
Trans,4686,Pipelines except natural gas
Trans,4687,Pipelines except natural gas
Trans,4688,Pipelines except natural gas
Trans,4689,Pipelines except natural gas
Trans,4690,Pipelines except natural gas
Trans,4691,Pipelines except natural gas
Trans,4692,Pipelines except natural gas
Trans,4693,Pipelines except natural gas
Trans,4694,Pipelines except natural gas
Trans,4695,Pipelines except natural gas
Trans,4696,Pipelines except natural gas
Trans,4697,Pipelines except natural gas
Trans,4698,Pipelines except natural gas
Trans,4699,Pipelines except natural gas
Trans,4700,Transportation services
Trans,4710,Freight forwarding
Trans,4711,Freight forwarding
Trans,4712,Freight forwarding
Trans,4720,Travel agencies etc
Trans,4721,Travel agencies etc
Trans,4722,Travel agencies etc
Trans,4723,Travel agencies etc
Trans,4724,Travel agencies etc
Trans,4725,Travel agencies etc
Trans,4726,Travel agencies etc
Trans,4727,Travel agencies etc
Trans,4728,Travel agencies etc
Trans,4729,Travel agencies etc
Trans,4730,Arrange trans - freight and cargo
Trans,4731,Arrange trans - freight and cargo
Trans,4732,Arrange trans - freight and cargo
Trans,4733,Arrange trans - freight and cargo
Trans,4734,Arrange trans - freight and cargo
Trans,4735,Arrange trans - freight and cargo
Trans,4736,Arrange trans - freight and cargo
Trans,4737,Arrange trans - freight and cargo
Trans,4738,Arrange trans - freight and cargo
Trans,4739,Arrange trans - freight and cargo
Trans,4740,Rental of railroad cars
Trans,4741,Rental of railroad cars
Trans,4742,Rental of railroad cars
Trans,4743,Rental of railroad cars
Trans,4744,Rental of railroad cars
Trans,4745,Rental of railroad cars
Trans,4746,Rental of railroad cars
Trans,4747,Rental of railroad cars
Trans,4748,Rental of railroad cars
Trans,4749,Rental of railroad cars
Trans,4780,Misc services incidental to trans
Trans,4782,Inspection and weighing services
Trans,4783,Packing and crating
Trans,4784,Fixed facilities for vehicles not elsewhere classified
Trans,4785,Motor vehicle inspection
Trans,4789,Transportation services
Whlsl,5000,Wholesale - durable goods
Whlsl,5010,Wholesale - autos and parts
Whlsl,5011,Wholesale - autos and parts
Whlsl,5012,Wholesale - autos and parts
Whlsl,5013,Wholesale - autos and parts
Whlsl,5014,Wholesale - autos and parts
Whlsl,5015,Wholesale - autos and parts
Whlsl,5020,Wholesale - furniture and home furnishings
Whlsl,5021,Wholesale - furniture and home furnishings
Whlsl,5022,Wholesale - furniture and home furnishings
Whlsl,5023,Wholesale - furniture and home furnishings
Whlsl,5030,Wholesale - lumber and construction materials
Whlsl,5031,Wholesale - lumber and construction materials
Whlsl,5032,Wholesale - lumber and construction materials
Whlsl,5033,Wholesale - lumber and construction materials
Whlsl,5034,Wholesale - lumber and construction materials
Whlsl,5035,Wholesale - lumber and construction materials
Whlsl,5036,Wholesale - lumber and construction materials
Whlsl,5037,Wholesale - lumber and construction materials
Whlsl,5038,Wholesale - lumber and construction materials
Whlsl,5039,Wholesale - lumber and construction materials
Whlsl,5040,Wholesale - professional and commercial equipment and supplies
Whlsl,5041,Wholesale - professional and commercial equipment and supplies
Whlsl,5042,Wholesale - professional and commercial equipment and supplies
Whlsl,5043,Wholesale - photographic equipment
Whlsl,5044,Wholesale - office equipment
Whlsl,5045,Wholesale - computers
Whlsl,5046,Wholesale - commerical equip
Whlsl,5047,Wholesale - medical dental equip
Whlsl,5048,Wholesale - ophthalmic goods
Whlsl,5049,Wholesale - professional equip and supplies
Whlsl,5050,Wholesale - metals and minerals
Whlsl,5051,Wholesale - metals and minerals
Whlsl,5052,Wholesale - metals and minerals
Whlsl,5053,Wholesale - metals and minerals
Whlsl,5054,Wholesale - metals and minerals
Whlsl,5055,Wholesale - metals and minerals
Whlsl,5056,Wholesale - metals and minerals
Whlsl,5057,Wholesale - metals and minerals
Whlsl,5058,Wholesale - metals and minerals
Whlsl,5059,Wholesale - metals and minerals
Whlsl,5060,Wholesale - electrical goods
Whlsl,5063,Wholesale - electrical apparatus and equipment
Whlsl,5064,Wholesale - electrical appliance TV and radio
Whlsl,5065,Wholesale - electronic parts
Whlsl,5070,Wholesale - hardware plumbing heating equip
Whlsl,5071,Wholesale - hardware plumbing heating equip
Whlsl,5072,Wholesale - hardware plumbing heating equip
Whlsl,5073,Wholesale - hardware plumbing heating equip
Whlsl,5074,Wholesale - hardware plumbing heating equip
Whlsl,5075,Wholesale - hardware plumbing heating equip
Whlsl,5076,Wholesale - hardware plumbing heating equip
Whlsl,5077,Wholesale - hardware plumbing heating equip
Whlsl,5078,Wholesale - hardware plumbing heating equip
Whlsl,5080,Wholesale - machinery and equipment
Whlsl,5081,Wholesale - machinery and equipment (?)
Whlsl,5082,Wholesale - construction and mining equipment
Whlsl,5083,Wholesale - farm and garden machinery
Whlsl,5084,Wholesale - industrial machinery and equipment
Whlsl,5085,Wholesale - industrial supplies
Whlsl,5086,Wholesale - machinery and equipment (?)
Whlsl,5087,Wholesale - machinery and equipment (?)
Whlsl,5088,Wholesale - trans eq except motor vehicles
Whlsl,5090,Wholesale - misc durable goods
Whlsl,5091,Wholesale - sporting goods toys
Whlsl,5092,Wholesale - sporting goods toys
Whlsl,5093,Wholesale - scrap and waste materials
Whlsl,5094,Wholesale - jewelry and watches
Whlsl,5099,Wholesale - durable goods
Whlsl,5100,Wholesale - nondurable goods
Whlsl,5110,Wholesale - paper and paper products
Whlsl,5111,Wholesale - paper and paper products
Whlsl,5112,Wholesale - paper and paper products
Whlsl,5113,Wholesale - paper and paper products
Whlsl,5120,Wholesale - drugs & propietary
Whlsl,5121,Wholesale - drugs & propietary
Whlsl,5122,Wholesale - drugs & propietary
Whlsl,5130,Wholesale - apparel
Whlsl,5131,Wholesale - apparel
Whlsl,5132,Wholesale - apparel
Whlsl,5133,Wholesale - apparel
Whlsl,5134,Wholesale - apparel
Whlsl,5135,Wholesale - apparel
Whlsl,5136,Wholesale - apparel
Whlsl,5137,Wholesale - apparel
Whlsl,5138,Wholesale - apparel
Whlsl,5139,Wholesale - apparel
Whlsl,5140,Wholesale - groceries & related prods
Whlsl,5141,Wholesale - groceries & related prods
Whlsl,5142,Wholesale - groceries & related prods
Whlsl,5143,Wholesale - groceries & related prods
Whlsl,5144,Wholesale - groceries & related prods
Whlsl,5145,Wholesale - groceries & related prods
Whlsl,5146,Wholesale - groceries & related prods
Whlsl,5147,Wholesale - groceries & related prods
Whlsl,5148,Wholesale - groceries & related prods
Whlsl,5149,Wholesale - groceries & related prods
Whlsl,5150,Wholesale - farm products
Whlsl,5151,Wholesale - farm products
Whlsl,5152,Wholesale - farm products
Whlsl,5153,Wholesale - farm products
Whlsl,5154,Wholesale - farm products
Whlsl,5155,Wholesale - farm products
Whlsl,5156,Wholesale - farm products
Whlsl,5157,Wholesale - farm products
Whlsl,5158,Wholesale - farm products
Whlsl,5159,Wholesale - farm products
Whlsl,5160,Wholesale - chemicals & allied prods
Whlsl,5161,Wholesale - chemicals & allied prods
Whlsl,5162,Wholesale - chemicals & allied prods
Whlsl,5163,Wholesale - chemicals & allied prods
Whlsl,5164,Wholesale - chemicals & allied prods
Whlsl,5165,Wholesale - chemicals & allied prods
Whlsl,5166,Wholesale - chemicals & allied prods
Whlsl,5167,Wholesale - chemicals & allied prods
Whlsl,5168,Wholesale - chemicals & allied prods
Whlsl,5169,Wholesale - chemicals & allied prods
Whlsl,5170,Wholesale - petroleum and petro prods
Whlsl,5171,Wholesale - petroleum and petro prods
Whlsl,5172,Wholesale - petroleum and petro prods
Whlsl,5180,Wholesale - beer wine
Whlsl,5181,Wholesale - beer wine
Whlsl,5182,Wholesale - beer wine
Whlsl,5190,Wholesale - non-durable goods
Whlsl,5191,Wholesale - non-durable goods
Whlsl,5192,Wholesale - non-durable goods
Whlsl,5193,Wholesale - non-durable goods
Whlsl,5194,Wholesale - non-durable goods
Whlsl,5195,Wholesale - non-durable goods
Whlsl,5196,Wholesale - non-durable goods
Whlsl,5197,Wholesale - non-durable goods
Whlsl,5198,Wholesale - non-durable goods
Whlsl,5199,Wholesale - non-durable goods
Rtail,5200,Retail - bldg material hardware garden
Rtail,5210,Retail - lumber & other building mat
Rtail,5211,Retail - lumber & other building mat
Rtail,5212,Retail - lumber & other building mat
Rtail,5213,Retail - lumber & other building mat
Rtail,5214,Retail - lumber & other building mat
Rtail,5215,Retail - lumber & other building mat
Rtail,5216,Retail - lumber & other building mat
Rtail,5217,Retail - lumber & other building mat
Rtail,5218,Retail - lumber & other building mat
Rtail,5219,Retail - lumber & other building mat
Rtail,5220,Retail
Rtail,5221,Retail
Rtail,5222,Retail
Rtail,5223,Retail
Rtail,5224,Retail
Rtail,5225,Retail
Rtail,5226,Retail
Rtail,5227,Retail
Rtail,5228,Retail
Rtail,5229,Retail
Rtail,5230,Retail - paint glass wallpaper
Rtail,5231,Retail - paint glass wallpaper
Rtail,5250,Retail - hardward stores
Rtail,5251,Retail - hardward stores
Rtail,5260,Retail - nurseries lawn garden stores
Rtail,5261,Retail - nurseries lawn garden stores
Rtail,5270,Retail - mobile home dealers
Rtail,5271,Retail - mobile home dealers
Rtail,5300,Retail - general merchandise stores
Rtail,5310,Retail - department stores
Rtail,5311,Retail - department stores
Rtail,5320,Retail - general merchandise stores (?)
Rtail,5330,Retail - variety stores
Rtail,5331,Retail - variety stores
Rtail,5334,Retail - catalog showroom
Rtail,5340,Retail
Rtail,5341,Retail
Rtail,5342,Retail
Rtail,5343,Retail
Rtail,5344,Retail
Rtail,5345,Retail
Rtail,5346,Retail
Rtail,5347,Retail
Rtail,5348,Retail
Rtail,5349,Retail
Rtail,5390,Retail - Misc general merchandise stores
Rtail,5391,Retail - Misc general merchandise stores
Rtail,5392,Retail - Misc general merchandise stores
Rtail,5393,Retail - Misc general merchandise stores
Rtail,5394,Retail - Misc general merchandise stores
Rtail,5395,Retail - Misc general merchandise stores
Rtail,5396,Retail - Misc general merchandise stores
Rtail,5397,Retail - Misc general merchandise stores
Rtail,5398,Retail - Misc general merchandise stores
Rtail,5399,Retail - Misc general merchandise stores
Rtail,5400,Retail - food stores
Rtail,5410,Retail - grocery stores
Rtail,5411,Retail - grocery stores
Rtail,5412,Retail - convenience stores
Rtail,5420,Retail - meat fish mkt
Rtail,5421,Retail - meat fish mkt
Rtail,5422,Retail - meat fish mkt
Rtail,5423,Retail - meat fish mkt
Rtail,5424,Retail - meat fish mkt
Rtail,5425,Retail - meat fish mkt
Rtail,5426,Retail - meat fish mkt
Rtail,5427,Retail - meat fish mkt
Rtail,5428,Retail - meat fish mkt
Rtail,5429,Retail - meat fish mkt
Rtail,5430,Retail - fruite and vegatable markets
Rtail,5431,Retail - fruite and vegatable markets
Rtail,5432,Retail - fruite and vegatable markets
Rtail,5433,Retail - fruite and vegatable markets
Rtail,5434,Retail - fruite and vegatable markets
Rtail,5435,Retail - fruite and vegatable markets
Rtail,5436,Retail - fruite and vegatable markets
Rtail,5437,Retail - fruite and vegatable markets
Rtail,5438,Retail - fruite and vegatable markets
Rtail,5439,Retail - fruite and vegatable markets
Rtail,5440,Retail - candy nut confectionary stores
Rtail,5441,Retail - candy nut confectionary stores
Rtail,5442,Retail - candy nut confectionary stores
Rtail,5443,Retail - candy nut confectionary stores
Rtail,5444,Retail - candy nut confectionary stores
Rtail,5445,Retail - candy nut confectionary stores
Rtail,5446,Retail - candy nut confectionary stores
Rtail,5447,Retail - candy nut confectionary stores
Rtail,5448,Retail - candy nut confectionary stores
Rtail,5449,Retail - candy nut confectionary stores
Rtail,5450,Retail - dairy product stores
Rtail,5451,Retail - dairy product stores
Rtail,5452,Retail - dairy product stores
Rtail,5453,Retail - dairy product stores
Rtail,5454,Retail - dairy product stores
Rtail,5455,Retail - dairy product stores
Rtail,5456,Retail - dairy product stores
Rtail,5457,Retail - dairy product stores
Rtail,5458,Retail - dairy product stores
Rtail,5459,Retail - dairy product stores
Rtail,5460,Retail - bakeries
Rtail,5461,Retail - bakeries
Rtail,5462,Retail - bakeries
Rtail,5463,Retail - bakeries
Rtail,5464,Retail - bakeries
Rtail,5465,Retail - bakeries
Rtail,5466,Retail - bakeries
Rtail,5467,Retail - bakeries
Rtail,5468,Retail - bakeries
Rtail,5469,Retail - bakeries
Rtail,5490,Retail - miscellaneous food stores
Rtail,5491,Retail - miscellaneous food stores
Rtail,5492,Retail - miscellaneous food stores
Rtail,5493,Retail - miscellaneous food stores
Rtail,5494,Retail - miscellaneous food stores
Rtail,5495,Retail - miscellaneous food stores
Rtail,5496,Retail - miscellaneous food stores
Rtail,5497,Retail - miscellaneous food stores
Rtail,5498,Retail - miscellaneous food stores
Rtail,5499,Retail - miscellaneous food stores
Rtail,5500,Retail - auto dealers and gas stations
Rtail,5510,Retail - auto dealers
Rtail,5511,Retail - auto dealers
Rtail,5512,Retail - auto dealers
Rtail,5513,Retail - auto dealers
Rtail,5514,Retail - auto dealers
Rtail,5515,Retail - auto dealers
Rtail,5516,Retail - auto dealers
Rtail,5517,Retail - auto dealers
Rtail,5518,Retail - auto dealers
Rtail,5519,Retail - auto dealers
Rtail,5520,Retail - auto dealers
Rtail,5521,Retail - auto dealers
Rtail,5522,Retail - auto dealers
Rtail,5523,Retail - auto dealers
Rtail,5524,Retail - auto dealers
Rtail,5525,Retail - auto dealers
Rtail,5526,Retail - auto dealers
Rtail,5527,Retail - auto dealers
Rtail,5528,Retail - auto dealers
Rtail,5529,Retail - auto dealers
Rtail,5530,Retail - auto and home supply stores
Rtail,5531,Retail - auto and home supply stores
Rtail,5532,Retail - auto and home supply stores
Rtail,5533,Retail - auto and home supply stores
Rtail,5534,Retail - auto and home supply stores
Rtail,5535,Retail - auto and home supply stores
Rtail,5536,Retail - auto and home supply stores
Rtail,5537,Retail - auto and home supply stores
Rtail,5538,Retail - auto and home supply stores
Rtail,5539,Retail - auto and home supply stores
Rtail,5540,Retail - gasoline service stations
Rtail,5541,Retail - gasoline service stations
Rtail,5542,Retail - gasoline service stations
Rtail,5543,Retail - gasoline service stations
Rtail,5544,Retail - gasoline service stations
Rtail,5545,Retail - gasoline service stations
Rtail,5546,Retail - gasoline service stations
Rtail,5547,Retail - gasoline service stations
Rtail,5548,Retail - gasoline service stations
Rtail,5549,Retail - gasoline service stations
Rtail,5550,Retail - boat dealers
Rtail,5551,Retail - boat dealers
Rtail,5552,Retail - boat dealers
Rtail,5553,Retail - boat dealers
Rtail,5554,Retail - boat dealers
Rtail,5555,Retail - boat dealers
Rtail,5556,Retail - boat dealers
Rtail,5557,Retail - boat dealers
Rtail,5558,Retail - boat dealers
Rtail,5559,Retail - boat dealers
Rtail,5560,Retail - recreational vehicle dealers
Rtail,5561,Retail - recreational vehicle dealers
Rtail,5562,Retail - recreational vehicle dealers
Rtail,5563,Retail - recreational vehicle dealers
Rtail,5564,Retail - recreational vehicle dealers
Rtail,5565,Retail - recreational vehicle dealers
Rtail,5566,Retail - recreational vehicle dealers
Rtail,5567,Retail - recreational vehicle dealers
Rtail,5568,Retail - recreational vehicle dealers
Rtail,5569,Retail - recreational vehicle dealers
Rtail,5570,Retail - motorcycle dealers
Rtail,5571,Retail - motorcycle dealers
Rtail,5572,Retail - motorcycle dealers
Rtail,5573,Retail - motorcycle dealers
Rtail,5574,Retail - motorcycle dealers
Rtail,5575,Retail - motorcycle dealers
Rtail,5576,Retail - motorcycle dealers
Rtail,5577,Retail - motorcycle dealers
Rtail,5578,Retail - motorcycle dealers
Rtail,5579,Retail - motorcycle dealers
Rtail,5590,Retail - automotive dealers
Rtail,5591,Retail - automotive dealers
Rtail,5592,Retail - automotive dealers
Rtail,5593,Retail - automotive dealers
Rtail,5594,Retail - automotive dealers
Rtail,5595,Retail - automotive dealers
Rtail,5596,Retail - automotive dealers
Rtail,5597,Retail - automotive dealers
Rtail,5598,Retail - automotive dealers
Rtail,5599,Retail - automotive dealers
Rtail,5600,Retail - apparel & acces
Rtail,5601,Retail - apparel & acces
Rtail,5602,Retail - apparel & acces
Rtail,5603,Retail - apparel & acces
Rtail,5604,Retail - apparel & acces
Rtail,5605,Retail - apparel & acces
Rtail,5606,Retail - apparel & acces
Rtail,5607,Retail - apparel & acces
Rtail,5608,Retail - apparel & acces
Rtail,5609,Retail - apparel & acces
Rtail,5610,Retail - apparel & acces
Rtail,5611,Retail - apparel & acces
Rtail,5612,Retail - apparel & acces
Rtail,5613,Retail - apparel & acces
Rtail,5614,Retail - apparel & acces
Rtail,5615,Retail - apparel & acces
Rtail,5616,Retail - apparel & acces
Rtail,5617,Retail - apparel & acces
Rtail,5618,Retail - apparel & acces
Rtail,5619,Retail - apparel & acces
Rtail,5620,Retail - apparel & acces
Rtail,5621,Retail - apparel & acces
Rtail,5622,Retail - apparel & acces
Rtail,5623,Retail - apparel & acces
Rtail,5624,Retail - apparel & acces
Rtail,5625,Retail - apparel & acces
Rtail,5626,Retail - apparel & acces
Rtail,5627,Retail - apparel & acces
Rtail,5628,Retail - apparel & acces
Rtail,5629,Retail - apparel & acces
Rtail,5630,Retail - apparel & acces
Rtail,5631,Retail - apparel & acces
Rtail,5632,Retail - apparel & acces
Rtail,5633,Retail - apparel & acces
Rtail,5634,Retail - apparel & acces
Rtail,5635,Retail - apparel & acces
Rtail,5636,Retail - apparel & acces
Rtail,5637,Retail - apparel & acces
Rtail,5638,Retail - apparel & acces
Rtail,5639,Retail - apparel & acces
Rtail,5640,Retail - apparel & acces
Rtail,5641,Retail - apparel & acces
Rtail,5642,Retail - apparel & acces
Rtail,5643,Retail - apparel & acces
Rtail,5644,Retail - apparel & acces
Rtail,5645,Retail - apparel & acces
Rtail,5646,Retail - apparel & acces
Rtail,5647,Retail - apparel & acces
Rtail,5648,Retail - apparel & acces
Rtail,5649,Retail - apparel & acces
Rtail,5650,Retail - apparel & acces
Rtail,5651,Retail - apparel & acces
Rtail,5652,Retail - apparel & acces
Rtail,5653,Retail - apparel & acces
Rtail,5654,Retail - apparel & acces
Rtail,5655,Retail - apparel & acces
Rtail,5656,Retail - apparel & acces
Rtail,5657,Retail - apparel & acces
Rtail,5658,Retail - apparel & acces
Rtail,5659,Retail - apparel & acces
Rtail,5660,Retail - apparel & acces
Rtail,5661,Retail - apparel & acces
Rtail,5662,Retail - apparel & acces
Rtail,5663,Retail - apparel & acces
Rtail,5664,Retail - apparel & acces
Rtail,5665,Retail - apparel & acces
Rtail,5666,Retail - apparel & acces
Rtail,5667,Retail - apparel & acces
Rtail,5668,Retail - apparel & acces
Rtail,5669,Retail - apparel & acces
Rtail,5670,Retail - apparel & acces
Rtail,5671,Retail - apparel & acces
Rtail,5672,Retail - apparel & acces
Rtail,5673,Retail - apparel & acces
Rtail,5674,Retail - apparel & acces
Rtail,5675,Retail - apparel & acces
Rtail,5676,Retail - apparel & acces
Rtail,5677,Retail - apparel & acces
Rtail,5678,Retail - apparel & acces
Rtail,5679,Retail - apparel & acces
Rtail,5680,Retail - apparel & acces
Rtail,5681,Retail - apparel & acces
Rtail,5682,Retail - apparel & acces
Rtail,5683,Retail - apparel & acces
Rtail,5684,Retail - apparel & acces
Rtail,5685,Retail - apparel & acces
Rtail,5686,Retail - apparel & acces
Rtail,5687,Retail - apparel & acces
Rtail,5688,Retail - apparel & acces
Rtail,5689,Retail - apparel & acces
Rtail,5690,Retail - apparel & acces
Rtail,5691,Retail - apparel & acces
Rtail,5692,Retail - apparel & acces
Rtail,5693,Retail - apparel & acces
Rtail,5694,Retail - apparel & acces
Rtail,5695,Retail - apparel & acces
Rtail,5696,Retail - apparel & acces
Rtail,5697,Retail - apparel & acces
Rtail,5698,Retail - apparel & acces
Rtail,5699,Retail - apparel & acces
Rtail,5700,Retail - home furniture and equipment stores
Rtail,5710,Retail - home furnishings stores
Rtail,5711,Retail - home furnishings stores
Rtail,5712,Retail - home furnishings stores
Rtail,5713,Retail - home furnishings stores
Rtail,5714,Retail - home furnishings stores
Rtail,5715,Retail - home furnishings stores
Rtail,5716,Retail - home furnishings stores
Rtail,5717,Retail - home furnishings stores
Rtail,5718,Retail - home furnishings stores
Rtail,5719,Retail - home furnishings stores
Rtail,5720,Retail - household appliance stores
Rtail,5721,Retail - household appliance stores
Rtail,5722,Retail - household appliance stores
Rtail,5730,Retail - radio TV and consumer electronic stores
Rtail,5731,Retail - radio TV and consumer electronic stores
Rtail,5732,Retail - radio TV and consumer electronic stores
Rtail,5733,Retail - radio TV and consumer electronic stores
Rtail,5734,Retail - computer and computer software stores
Rtail,5735,Retail - record and tape stores
Rtail,5736,Retail - musical instrument stores
Rtail,5750,Retail
Rtail,5751,Retail
Rtail,5752,Retail
Rtail,5753,Retail
Rtail,5754,Retail
Rtail,5755,Retail
Rtail,5756,Retail
Rtail,5757,Retail
Rtail,5758,Retail
Rtail,5759,Retail
Rtail,5760,Retail
Rtail,5761,Retail
Rtail,5762,Retail
Rtail,5763,Retail
Rtail,5764,Retail
Rtail,5765,Retail
Rtail,5766,Retail
Rtail,5767,Retail
Rtail,5768,Retail
Rtail,5769,Retail
Rtail,5770,Retail
Rtail,5771,Retail
Rtail,5772,Retail
Rtail,5773,Retail
Rtail,5774,Retail
Rtail,5775,Retail
Rtail,5776,Retail
Rtail,5777,Retail
Rtail,5778,Retail
Rtail,5779,Retail
Rtail,5780,Retail
Rtail,5781,Retail
Rtail,5782,Retail
Rtail,5783,Retail
Rtail,5784,Retail
Rtail,5785,Retail
Rtail,5786,Retail
Rtail,5787,Retail
Rtail,5788,Retail
Rtail,5789,Retail
Rtail,5790,Retail
Rtail,5791,Retail
Rtail,5792,Retail
Rtail,5793,Retail
Rtail,5794,Retail
Rtail,5795,Retail
Rtail,5796,Retail
Rtail,5797,Retail
Rtail,5798,Retail
Rtail,5799,Retail
Rtail,5900,Retail - misc
Rtail,5910,Retail - drug & proprietary stores
Rtail,5911,Retail - drug & proprietary stores
Rtail,5912,Retail - drug & proprietary stores
Rtail,5920,Retail - liquor stores
Rtail,5921,Retail - liquor stores
Rtail,5922,Retail - liquor stores
Rtail,5923,Retail - liquor stores
Rtail,5924,Retail - liquor stores
Rtail,5925,Retail - liquor stores
Rtail,5926,Retail - liquor stores
Rtail,5927,Retail - liquor stores
Rtail,5928,Retail - liquor stores
Rtail,5929,Retail - liquor stores
Rtail,5930,Retail - used merchandise stores
Rtail,5931,Retail - used merchandise stores
Rtail,5932,Retail - used merchandise stores
Rtail,5940,Retail - misc
Rtail,5941,Retail - sporting goods stores bike shops
Rtail,5942,Retail - book stores
Rtail,5943,Retail - stationery stores
Rtail,5944,Retail - jewelry stores
Rtail,5945,Retail - hobby toy and game shops
Rtail,5946,Retail - camera and photo shop
Rtail,5947,Retail - gift novelty
Rtail,5948,Retail - luggage
Rtail,5949,Retail - sewing & needlework stores
Rtail,5950,Retail
Rtail,5951,Retail
Rtail,5952,Retail
Rtail,5953,Retail
Rtail,5954,Retail
Rtail,5955,Retail
Rtail,5956,Retail
Rtail,5957,Retail
Rtail,5958,Retail
Rtail,5959,Retail
Rtail,5960,Retail - non-store retailers (catalogs etc)
Rtail,5961,Retail - non-store retailers (catalogs etc)
Rtail,5962,Retail - non-store retailers (catalogs etc)
Rtail,5963,Retail - non-store retailers (catalogs etc)
Rtail,5964,Retail - non-store retailers (catalogs etc)
